document_filename,experiment_type,knowledge_base_identifier,retrieval_type,llm_model,system_prompt_name,question_id,response_id,factuality,abstention
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_20_20250505183501,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_21_20250505183502,The contex,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_22_20250505183502,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_23_20250505183501,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_24_20250505183502,Keeping a,tier_1,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_25_20250505183502,Warning si,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_26_20250505183501,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_27_20250505183502,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_28_20250505183502,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_29_20250505183501,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_30_20250505183504,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_31_20250505183503,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_32_20250505183503,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_33_20250505183503,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_34_20250505183504,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_35_20250505183501,Tyres shou,tier_1,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_36_20250505183502,Prohibitor,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_37_20250505183502,Slow down,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_38_20250505183502,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_39_20250505183502,Drivers mu,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_40_20250505183504,The car pa,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_41_20250505183505,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_42_20250505183502,The contex,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_43_20250505183502,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_44_20250505183503,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_45_20250505183503,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_46_20250505183502,Using the,tier_1,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_47_20250505183503,The conseq,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_48_20250505183504,Motorists,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_49_20250505183504,Ensure a s,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_50_20250505183501,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_51_20250505183502,The contex,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_52_20250505183503,I don't kn,NA,yes
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_53_20250505183502,Under road,tier_3,no
factuality_BTT_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,BTT,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,BTT_54_20250505183503,I don't kn,NA,yes
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_0_20250506124356,Older Pion,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_1_20250506124356,The co-ins,NA,yes
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_2_20250506124356,The Centra,tier_1,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_3_20250506124357,The pro-ra,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_4_20250506124357,The highes,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_5_20250506124358,If there i,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_6_20250506124358,The MediSh,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_7_20250506124359,The slogan,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_8_20250506124356,No specifi,NA,yes
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_9_20250506124356,Phased Sup,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_10_20250506124357,55%.,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_11_20250506124357,The MediSh,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_12_20250506124358,The inform,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_13_20250506124358,The relati,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_14_20250506124358,Premiums f,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_15_20250506124355,Examples o,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_16_20250506124356,Eligibilit,tier_1,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_17_20250506124357,The maximu,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_18_20250506124357,Individual,tier_1,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_19_20250506124358,The percen,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_20_20250506124358,The annual,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_21_20250506124359,Non-subsid,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_22_20250506124357,A summary,tier_1,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_23_20250506124356,The deduct,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_24_20250506124358,Pioneer Ge,tier_1,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_25_20250506124357,MediShield,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_26_20250506124357,The CPF Bo,tier_1,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_27_20250506124358,Singapore,tier_3,no
factuality_medishield_removal_DIRECT_basic_gpt-4o-2024-11-20_output.json,removal,medishield,DIRECT,gpt-4o-2024-11-20,basic_llm_prompt,medishield_28_20250506124358,Residents,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_0_20250514185308,Travellers,tier_1,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_1_20250514185308,A Foreign,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_2_20250514185309,You can ch,tier_1,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_3_20250514185309,"No, the co",NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_4_20250514185301,Dependant',tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_5_20250514185256,ICA is rem,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_6_20250514185258,You can re,tier_1,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_7_20250514185258,You can co,tier_2,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_8_20250514185258,"No, you do",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_9_20250514185259,There is n,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_10_20250514185300,No relevan,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_11_20250514185301,"Yes, PRC n",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_12_20250514185302,There is n,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_13_20250514185302,no citatio,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_14_20250514185303,"No, the co",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_15_20250514185303,No citatio,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_16_20250514185305,The Visa F,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_17_20250514185305,The contex,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_18_20250514185306,You should,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_19_20250514185305,Appeal by,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_20_20250514185306,No citatio,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_21_20250514185307,You can mo,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_22_20250514185308,No officia,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_23_20250514185308,No relevan,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_24_20250514185309,"No, it is",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_25_20250514185310,You can tr,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_26_20250514185311,Visa appli,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_27_20250514185311,The Immigr,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_28_20250514185305,If you did,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_29_20250514185307,You can ap,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_30_20250514185309,The QR cod,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_31_20250514185311,A business,tier_1,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_32_20250514185309,"No, you ca",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_33_20250514185306,No relevan,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_34_20250514185310,SGAC or SG,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_35_20250514185255,No citatio,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_36_20250514185255,"No, the ap",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_37_20250514185309,The contex,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_38_20250514185254,You will r,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_39_20250514185312,To regain,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_40_20250514185312,The contex,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_41_20250514185310,No citatio,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_42_20250514185311,There is n,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_43_20250514185309,The combin,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_44_20250514185307,No citatio,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_45_20250514185308,If you fin,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_46_20250514185303,You will b,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_47_20250514185302,No relevan,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_48_20250514185307,There is n,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_49_20250514185306,The contex,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_50_20250514185303,"No, there",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_51_20250514185306,"No, a Stud",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_52_20250514185305,No specifi,NA,yes
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_53_20250514185302,If you are,tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_54_20250514185301,"No, change",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_55_20250514185258,"Yes, you c",tier_3,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_56_20250514185301,"No, the re",tier_2,no
factuality_evaluated_abstention_ICA_134_removal_HYDE_RAG_basic_gpt-4o-2024-11-20_output.json,removal,ICA_134,HYDE_RAG,gpt-4o-2024-11-20,basic_llm_prompt,ICA_134_57_20250514185259,For Singap,tier_3,no
